male,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,age_at_first_arrest,marital_status,slevel,rs_fta,rs_grecid,rs_vrecid,ds_fta,ds_grecid,ds_vrecid,fta_text,grecid_text,vrecid_text
1,52,0,0,0,0,51,Single,2,21.0,-0.14,-2.1,4,6,4,Low,Medium,Low
1,30,0,0,0,0,29,Single,1,21.0,-0.99,-2.78,4,3,2,Low,Low,Low
1,47,0,0,0,0,47,Single,1,15.0,-1.48,-3.12,1,1,1,Low,Low,Low
1,31,0,1,0,3,20,Single,1,14.0,-1.39,-2.86,1,1,2,Low,Low,Low
1,30,0,0,0,2,20,Married,1,23.0,-0.92,-2.72,5,3,2,Medium,Low,Low
1,22,0,0,3,1,19,Single,1,13.0,-0.45,-1.95,1,5,5,Low,Medium,Medium
1,44,0,0,0,3,39,Single,1,17.0,-0.45,-2.21,2,5,4,Low,Medium,Low
1,56,0,0,0,4,42,Married,1,19.0,-0.96,-3.57,3,3,1,Low,Low,Low
0,46,0,0,0,0,44,Single,1,22.0,-2.16,-3.79,5,1,1,Medium,Low,Low
0,52,0,0,0,23,21,Single,2,32.0,-0.19,-2.15,9,7,4,High,Medium,Low
1,27,0,0,0,0,27,Married,1,16.0,-0.5,-2.48,2,5,3,Low,Medium,Low
1,29,0,0,0,7,18,Single,1,17.0,-0.53,-1.85,2,4,5,Low,Low,Medium
0,26,0,0,0,0,25,Single,1,11.0,-1.39,-2.65,1,2,2,Low,Low,Low
0,22,0,0,0,0,20,Single,2,13.0,-0.3,-1.96,1,7,5,Low,Medium,Medium
1,32,0,0,0,1,29,Single,1,16.0,-1.5,-2.9,2,1,2,Low,Low,Low
1,32,0,0,0,0,31,Divorced,1,15.0,-1.43,-2.9,1,1,2,Low,Low,Low
1,39,0,0,0,8,22,Single,1,18.0,-0.53,-2.87,3,4,2,Low,Low,Low
1,35,0,0,0,9,19,Single,2,22.0,-0.28,-2.53,5,6,3,Medium,Medium,Low
1,26,0,0,0,1,24,Single,1,15.0,-1.48,-2.64,1,1,2,Low,Low,Low
1,27,0,0,0,1,24,Single,1,11.0,-1.04,-2.31,1,2,3,Low,Low,Low
1,27,0,0,0,5,22,Single,3,26.0,1.07,-1.79,7,10,5,Medium,High,Medium
1,42,0,0,0,24,18,Single,4,36.0,0.64,-0.82,10,9,9,High,High,High
0,34,0,0,0,10,29,Single,3,37.0,0.15,-1.89,10,9,5,High,High,Medium
1,29,3,0,1,5,18,Single,2,16.0,-0.02,-1.88,2,7,5,Low,Medium,Medium
1,31,0,0,0,0,31,Single,4,42.0,0.36,-1.25,10,9,8,High,High,High
1,53,0,0,0,0,52,Divorced,1,21.0,-1.48,-3.57,4,1,1,Low,Low,Low
1,47,0,0,0,21,18,Single,3,28.0,0.44,-2.19,8,9,4,High,High,Low
1,27,0,0,0,2,24,Single,1,14.0,-1.05,-2.68,1,2,2,Low,Low,Low
1,27,0,0,0,6,21,Single,2,14.0,-0.23,-1.73,1,6,6,Low,Medium,Medium
1,24,0,0,0,0,23,Single,1,12.0,-1.17,-2.36,1,2,3,Low,Low,Low
0,32,0,0,0,0,31,Single,1,14.0,-1.69,-3.08,1,1,1,Low,Low,Low
1,28,0,0,0,8,23,Single,3,24.0,0.26,-1.51,6,8,6,Medium,High,Medium
1,25,0,0,1,5,18,Single,4,18.0,0.44,-0.63,3,9,9,Low,High,High
1,22,0,0,1,2,21,Single,2,14.0,-0.38,-1.62,1,5,6,Low,Medium,Medium
1,43,0,0,0,4,36,Divorced,1,21.0,-1.21,-3.25,4,2,1,Low,Low,Low
1,52,0,0,0,7,24,Single,3,30.0,0.4,-2.47,8,9,3,High,High,Low
1,21,0,0,0,2,19,Single,4,26.0,1.07,-0.52,7,10,10,Medium,High,High
1,28,0,1,0,11,19,Single,4,22.0,0.57,-1.23,5,9,8,Medium,High,High
1,21,0,0,0,1,18,Single,4,21.0,0.56,-0.89,4,9,9,Low,High,High
0,47,0,0,0,0,46,Divorced,1,13.0,-2.43,-3.94,1,1,1,Low,Low,Low
1,26,0,0,0,0,23,Married,2,14.0,-0.31,-2.21,1,6,4,Low,Medium,Low
1,50,0,0,0,0,49,Married,1,11.0,-2.56,-4.09,1,1,1,Low,Low,Low
1,23,0,1,0,4,20,Single,1,18.0,-0.65,-2.08,3,4,4,Low,Low,Low
1,39,0,0,0,3,35,Married,1,11.0,-2.01,-3.51,1,1,1,Low,Low,Low
1,20,0,0,0,0,18,Single,2,16.0,-0.57,-1.41,2,4,7,Low,Low,Medium
1,31,0,0,0,1,28,Significant Other,1,13.0,-1.61,-2.92,1,1,2,Low,Low,Low
1,34,0,0,0,1,21,Married,1,17.0,-0.33,-1.82,2,5,5,Low,Medium,Medium
1,32,0,0,0,0,29,Single,1,13.0,-0.6,-2.52,1,4,3,Low,Low,Low
0,50,0,0,0,0,48,Divorced,1,14.0,-1.28,-3.61,1,3,1,Low,Low,Low
1,27,0,0,0,1,23,Single,1,16.0,-0.41,-2.38,2,5,3,Low,Medium,Low
0,26,0,1,0,4,19,Single,1,14.0,-1.13,-2.44,1,3,3,Low,Low,Low
1,27,1,0,0,4,18,Single,1,20.0,-0.46,-2.26,3,5,3,Low,Medium,Low
1,29,0,0,0,0,27,Single,1,12.0,-1.0,-2.47,1,3,3,Low,Low,Low
1,21,0,0,0,2,19,Single,2,20.0,-0.34,-1.65,3,5,6,Low,Medium,Medium
1,30,0,0,0,11,18,Single,3,24.0,0.73,-1.5,5,10,6,Medium,High,Medium
1,70,0,0,0,0,69,Unknown,1,11.0,-2.57,-4.24,1,1,1,Low,Low,Low
1,24,0,0,1,4,21,Single,2,19.0,-0.16,-1.57,3,6,6,Low,Medium,Medium
1,47,0,0,0,4,23,Single,2,26.0,-0.06,-2.44,7,7,3,Medium,Medium,Low
1,57,0,0,0,1,55,Single,1,20.0,-1.4,-2.93,3,1,2,Low,Low,Low
1,58,0,0,0,0,55,Single,1,15.0,-2.28,-3.85,1,1,1,Low,Low,Low
1,32,0,0,0,0,31,Single,3,18.0,0.23,-1.54,3,8,6,Low,High,Medium
1,27,2,0,0,14,16,Significant Other,4,28.0,1.29,0.03,8,10,10,High,High,High
1,28,0,0,0,5,25,Single,1,13.0,-0.46,-2.7,1,5,2,Low,Medium,Low
1,24,0,5,1,15,19,Single,4,23.0,1.16,-0.68,5,10,9,Medium,High,High
1,47,0,0,0,0,47,Married,1,11.0,-2.4,-3.94,1,1,1,Low,Low,Low
1,45,0,0,0,1,44,Married,1,21.0,-2.03,-3.59,4,1,1,Low,Low,Low
0,53,0,0,0,0,53,Married,1,16.0,-0.83,-3.03,2,4,1,Low,Low,Low
1,50,0,0,0,0,48,Married,1,13.0,-1.59,-3.59,1,1,1,Low,Low,Low
0,30,0,0,0,15,21,Single,3,24.0,0.23,-1.46,6,9,7,Medium,High,Medium
1,25,0,0,0,1,22,Single,1,21.0,-0.91,-2.08,4,3,4,Low,Low,Low
1,46,0,0,0,0,44,Single,1,16.0,-2.05,-3.62,2,1,1,Low,Low,Low
0,43,0,0,0,0,42,Single,1,17.0,-1.92,-3.59,2,1,1,Low,Low,Low
1,43,0,0,0,0,40,Married,1,17.0,-1.7,-3.27,2,1,1,Low,Low,Low
1,24,0,0,0,0,23,Single,1,13.0,-1.02,-2.24,1,2,3,Low,Low,Low
0,29,0,0,0,0,29,Single,3,20.0,-0.03,-2.28,4,8,3,Low,High,Low
1,20,0,0,0,2,19,Single,2,19.0,-0.2,-1.34,3,6,7,Low,Medium,Medium
1,34,0,0,0,10,20,Single,2,22.0,-0.12,-1.8,5,7,5,Medium,Medium,Medium
1,56,0,0,0,2,54,Married,1,11.0,-2.43,-4.03,1,1,1,Low,Low,Low
1,33,0,0,0,0,31,Single,2,26.0,-0.04,-1.55,7,7,6,Medium,Medium,Medium
1,26,0,0,0,2,24,Single,1,15.0,-1.29,-2.48,1,2,3,Low,Low,Low
1,31,0,0,0,0,29,Single,1,17.0,-1.49,-2.98,2,1,1,Low,Low,Low
1,23,0,0,3,1,20,Single,1,11.0,-0.98,-2.06,1,3,4,Low,Low,Low
1,60,0,0,0,1,58,Divorced,1,20.0,-2.81,-4.16,3,1,1,Low,Low,Low
1,39,0,0,0,0,37,Single,1,11.0,-2.09,-3.56,1,1,1,Low,Low,Low
1,50,0,0,0,4,46,Single,1,15.0,-1.87,-3.87,1,1,1,Low,Low,Low
1,46,0,0,0,0,46,Single,1,31.0,-0.78,-2.85,9,3,2,High,Low,Low
1,25,0,0,0,0,24,Married,2,15.0,-0.18,-1.32,1,6,7,Low,Medium,Medium
0,22,0,0,0,0,20,Single,2,15.0,-0.43,-1.97,1,6,5,Low,Medium,Medium
0,25,0,0,0,0,23,Single,1,13.0,-1.37,-2.49,1,2,3,Low,Low,Low
1,32,0,0,0,0,30,Married,2,16.0,-0.13,-1.63,2,6,6,Low,Medium,Medium
1,20,0,0,0,0,19,Single,1,11.0,-0.82,-1.8,1,3,5,Low,Low,Medium
0,21,0,1,0,2,19,Single,3,16.0,0.2,-1.53,2,9,6,Low,High,Medium
1,28,0,0,0,1,19,Single,1,14.0,-0.93,-2.59,1,3,2,Low,Low,Low
1,20,0,0,0,1,19,Single,2,13.0,-0.58,-1.6,1,4,6,Low,Low,Medium
1,54,0,0,0,12,23,Divorced,1,22.0,-0.51,-2.85,5,5,2,Medium,Medium,Low
1,22,0,0,0,11,18,Single,3,15.0,0.19,-1.62,1,8,6,Low,High,Medium
0,27,0,0,0,2,23,Single,2,17.0,-0.55,-2.18,2,6,4,Low,Medium,Low
1,45,0,0,0,5,41,Divorced,1,27.0,-0.38,-2.54,7,5,3,Medium,Medium,Low
1,34,3,1,0,13,18,Single,2,20.0,-0.04,-2.75,3,7,2,Low,Medium,Low
0,55,0,0,0,0,53,Married,1,11.0,-2.67,-4.21,1,1,1,Low,Low,Low
1,24,0,0,0,0,23,Single,1,13.0,-1.02,-2.24,1,2,3,Low,Low,Low
1,20,0,0,1,0,19,Single,4,21.0,0.74,-0.83,4,10,9,Low,High,High
0,24,3,0,0,7,16,Single,4,23.0,0.6,-0.92,6,10,9,Medium,High,High
1,46,1,0,0,10,17,Single,2,34.0,0.05,-2.57,10,7,2,High,Medium,Low
1,36,0,0,0,1,33,Single,1,12.0,-1.72,-3.41,1,1,1,Low,Low,Low
1,37,0,0,0,5,30,Married,1,20.0,-0.5,-2.53,3,5,3,Low,Medium,Low
1,39,0,0,0,0,38,Single,1,13.0,-2.08,-3.57,1,1,1,Low,Low,Low
0,34,0,0,0,1,31,Single,1,15.0,-1.66,-2.65,1,1,2,Low,Low,Low
0,41,0,0,0,2,22,Single,2,20.0,-0.55,-1.93,4,6,5,Low,Medium,Medium
1,21,0,0,0,1,19,Single,2,18.0,-0.22,-1.72,3,6,6,Low,Medium,Medium
1,38,0,0,0,0,37,Married,1,12.0,-2.18,-3.61,1,1,1,Low,Low,Low
1,22,0,0,0,3,20,Single,1,11.0,-0.84,-2.0,1,3,4,Low,Low,Low
1,24,0,0,0,0,22,Single,3,15.0,0.13,-1.6,1,8,6,Low,High,Medium
1,42,0,0,0,8,20,Single,1,19.0,-0.67,-2.11,3,4,4,Low,Low,Low
1,25,0,0,0,0,25,Single,2,12.0,-0.27,-1.88,1,6,5,Low,Medium,Medium
0,23,0,0,0,0,20,Single,1,13.0,-0.83,-1.8,1,4,5,Low,Low,Medium
0,40,0,0,0,1,37,Single,1,12.0,-2.16,-3.49,1,1,1,Low,Low,Low
1,19,3,0,0,2,17,Single,4,16.0,0.5,-0.75,2,9,9,Low,High,High
0,33,0,0,0,0,33,Married,1,18.0,-1.65,-3.07,3,2,1,Low,Low,Low
1,20,0,0,0,0,18,Single,2,11.0,-0.68,-1.41,1,4,7,Low,Low,Medium
1,27,0,0,0,0,27,Single,1,15.0,-0.73,-2.32,1,4,3,Low,Low,Low
1,57,0,0,0,3,31,Single,1,16.0,-1.71,-2.73,2,1,2,Low,Low,Low
1,51,0,0,0,0,51,Married,1,11.0,-2.37,-3.93,1,1,1,Low,Low,Low
1,31,0,0,0,0,31,Married,1,19.0,-0.7,-2.27,3,4,3,Low,Low,Low
0,44,0,0,0,0,42,Married,1,19.0,-1.88,-3.47,3,1,1,Low,Low,Low
1,20,0,0,0,0,18,Single,2,11.0,-0.68,-1.41,1,4,7,Low,Low,Medium
1,27,0,0,1,1,19,Single,3,17.0,1.21,-1.3,2,10,7,Low,High,Medium
1,34,0,0,0,3,30,Significant Other,1,23.0,-0.64,-2.99,5,4,1,Medium,Low,Low
1,53,0,0,0,0,52,Single,1,13.0,-2.47,-4.05,1,1,1,Low,Low,Low
0,34,0,0,0,7,30,Single,2,19.0,-0.41,-1.82,3,6,5,Low,Medium,Medium
0,60,0,0,0,0,60,Married,1,12.0,-2.45,-4.08,1,1,1,Low,Low,Low
1,57,0,0,0,8,29,Single,1,34.0,-0.64,-2.45,10,4,3,High,Low,Low
1,27,0,0,0,5,20,Single,1,22.0,-0.51,-2.16,5,5,4,Medium,Medium,Low
1,29,0,0,0,0,28,Single,1,15.0,-1.37,-3.27,1,2,1,Low,Low,Low
1,20,0,0,0,0,18,Single,4,17.0,0.76,-0.63,2,10,9,Low,High,High
1,20,0,0,0,0,18,Single,3,11.0,-0.27,-1.25,1,6,8,Low,Medium,High
1,28,0,0,0,1,27,Single,1,15.0,-0.7,-2.52,1,4,3,Low,Low,Low
1,29,0,0,0,9,19,Single,2,19.0,0.06,-2.03,3,7,4,Low,Medium,Low
1,21,0,0,0,0,18,Single,4,14.0,0.52,-0.56,1,9,10,Low,High,High
1,45,0,0,0,4,41,Separated,1,17.0,-1.0,-3.07,2,3,1,Low,Low,Low
0,24,0,0,0,2,20,Single,2,21.0,-0.4,-2.07,4,6,4,Low,Medium,Low
1,60,0,0,0,15,34,Single,1,26.0,-0.63,-3.31,7,4,1,Medium,Low,Low
1,47,0,0,0,0,47,Single,1,14.0,-1.75,-3.79,1,1,1,Low,Low,Low
1,43,1,0,0,8,17,Single,1,16.0,-0.67,-1.84,2,4,5,Low,Low,Medium
1,44,0,0,0,0,44,Single,2,33.0,-0.34,-1.71,9,5,6,High,Medium,Medium
1,21,0,0,0,0,19,Single,2,13.0,-0.59,-1.66,1,4,6,Low,Low,Medium
0,24,0,0,0,0,22,Significant Other,1,11.0,-0.81,-2.0,1,5,4,Low,Medium,Low
1,23,0,1,0,3,20,Single,2,21.0,-0.45,-1.4,4,5,7,Low,Medium,Medium
1,27,0,0,0,0,24,Single,1,28.0,-0.64,-2.31,8,4,3,High,Low,Low
1,24,0,0,0,0,22,Single,1,20.0,-0.73,-2.2,3,4,4,Low,Low,Low
1,31,0,1,0,6,18,Single,3,25.0,-0.28,-1.02,6,6,8,Medium,Medium,High
0,21,1,0,0,1,18,Single,2,19.0,-0.6,-1.69,3,5,6,Low,Medium,Medium
0,23,0,0,0,0,21,Single,1,11.0,-0.9,-1.96,1,4,5,Low,Low,Medium
1,22,0,0,0,0,20,Single,2,16.0,-0.67,-1.71,2,4,6,Low,Low,Medium
1,23,0,0,0,0,23,Single,1,13.0,-0.81,-1.88,1,3,5,Low,Low,Medium
0,46,0,0,0,4,26,Single,2,25.0,-0.48,-2.32,7,6,3,Medium,Medium,Low
1,53,0,0,0,3,35,Single,3,28.0,0.44,-2.41,8,9,3,High,High,Low
1,54,0,0,0,0,52,Significant Other,1,13.0,-1.5,-3.48,1,1,1,Low,Low,Low
1,52,0,0,0,2,50,Single,2,31.0,-0.95,-1.7,9,3,6,High,Low,Medium
0,26,0,0,0,2,25,Single,1,11.0,-0.91,-2.58,1,4,2,Low,Low,Low
0,37,0,0,0,5,34,Single,1,19.0,-1.64,-3.17,3,2,1,Low,Low,Low
0,35,0,0,0,7,20,Single,2,21.0,-0.42,-2.78,4,6,2,Low,Medium,Low
1,20,0,0,0,0,19,Single,2,13.0,-0.53,-1.56,1,4,6,Low,Low,Medium
0,53,0,0,0,0,51,Single,1,19.0,-0.62,-3.48,3,5,1,Low,Medium,Low
1,26,0,0,0,9,19,Single,1,15.0,-0.69,-2.17,1,4,4,Low,Low,Low
1,48,0,0,0,7,27,Single,1,22.0,-0.52,-2.66,5,4,2,Medium,Low,Low
1,19,0,0,0,0,18,Single,2,16.0,-0.63,-1.37,2,4,7,Low,Low,Medium
1,63,0,0,0,22,34,Single,3,33.0,0.43,-1.79,9,9,5,High,High,Medium
0,56,0,0,0,2,54,Separated,1,12.0,-2.53,-4.04,1,1,1,Low,Low,Low
1,47,0,0,0,1,35,Married,1,13.0,-1.92,-3.04,1,1,1,Low,Low,Low
1,25,0,0,0,6,18,Single,2,18.0,-0.09,-2.13,3,7,4,Low,Medium,Low
0,49,0,0,0,0,46,Divorced,1,11.0,-2.33,-3.86,1,1,1,Low,Low,Low
1,34,0,0,0,0,32,Married,1,16.0,-1.09,-3.13,2,2,1,Low,Low,Low
1,21,0,0,0,0,19,Single,3,13.0,-0.18,-0.94,1,6,9,Low,Medium,High
1,23,0,0,0,0,22,Single,2,18.0,-0.22,-1.84,3,6,5,Low,Medium,Medium
1,57,0,0,0,0,55,Divorced,1,13.0,-2.33,-3.99,1,1,1,Low,Low,Low
1,29,0,1,0,8,23,Single,1,31.0,-0.19,-2.32,8,5,3,High,Medium,Low
1,48,0,0,0,10,19,Single,3,30.0,0.38,-1.98,8,9,4,High,High,Low
0,34,0,0,0,0,31,Single,1,13.0,-1.65,-3.07,1,2,1,Low,Low,Low
1,25,0,0,0,5,18,Single,3,32.0,0.63,-1.91,9,10,5,High,High,Medium
0,42,0,0,0,1,35,Single,1,26.0,-0.74,-2.04,7,5,4,Medium,Medium,Low
0,33,0,0,0,0,33,Single,1,21.0,-1.34,-2.86,4,2,2,Low,Low,Low
1,51,0,0,0,1,38,Single,1,18.0,-0.49,-3.07,3,5,1,Low,Medium,Low
1,26,0,0,0,7,19,Single,2,27.0,0.06,-1.47,7,7,7,Medium,Medium,Medium
1,31,0,1,0,5,23,Single,1,17.0,-1.16,-2.85,2,2,2,Low,Low,Low
1,34,0,1,0,9,18,Single,3,23.0,0.27,-1.4,5,8,7,Medium,High,Medium
1,53,0,0,0,13,19,Single,1,25.0,-0.35,-2.51,6,5,3,Medium,Medium,Low
0,43,0,0,0,6,18,Single,2,21.0,-0.14,-2.32,4,7,3,Low,Medium,Low
0,25,0,0,0,0,23,Single,2,14.0,-0.35,-2.13,1,7,4,Low,Medium,Low
1,34,0,0,0,0,32,Single,1,17.0,-1.73,-2.79,2,1,2,Low,Low,Low
0,27,0,0,0,2,26,Separated,1,15.0,-0.67,-2.67,1,5,2,Low,Medium,Low
1,40,0,1,0,10,18,Separated,2,22.0,-0.18,-2.15,5,6,4,Medium,Medium,Low
1,51,0,0,0,0,50,Married,1,15.0,-2.15,-3.26,1,1,1,Low,Low,Low
1,26,0,0,0,1,24,Single,1,18.0,-0.55,-2.5,3,4,3,Low,Low,Low
1,47,0,0,0,5,19,Single,2,15.0,-0.14,-3.17,1,6,1,Low,Medium,Low
1,27,0,1,2,5,19,Married,2,16.0,0.03,-2.24,2,7,3,Low,Medium,Low
1,22,0,0,1,0,20,Single,1,15.0,-0.58,-1.85,1,4,5,Low,Low,Medium
0,36,0,0,0,0,34,Separated,1,15.0,-1.42,-3.19,1,2,1,Low,Low,Low
1,57,0,0,0,1,29,Married,1,19.0,-0.62,-3.04,3,4,1,Low,Low,Low
0,36,0,0,0,1,31,Single,1,21.0,-1.12,-3.14,4,3,1,Low,Low,Low
1,41,0,0,0,4,18,Single,1,19.0,-0.86,-3.21,3,3,1,Low,Low,Low
1,37,0,0,0,2,37,Single,1,15.0,-1.27,-2.74,1,2,2,Low,Low,Low
1,53,0,0,0,1,51,Separated,1,18.0,-2.63,-3.58,3,1,1,Low,Low,Low
1,36,0,0,0,2,28,Single,1,23.0,-1.14,-2.67,5,2,2,Medium,Low,Low
1,21,0,0,0,2,18,Single,2,13.0,-0.69,-1.6,1,4,6,Low,Low,Medium
1,25,0,3,1,6,18,Single,2,19.0,-0.14,-1.47,3,6,7,Low,Medium,Medium
1,27,0,0,0,1,23,Single,1,16.0,-0.62,-2.39,2,4,3,Low,Low,Low
0,31,0,0,0,2,29,Significant Other,1,17.0,-1.17,-2.97,2,3,1,Low,Low,Low
1,24,0,0,0,0,24,Single,1,11.0,-1.26,-2.44,1,2,3,Low,Low,Low
1,24,0,0,1,7,18,Single,4,16.0,0.23,-0.96,2,8,9,Low,High,High
1,52,0,0,0,0,51,Single,1,14.0,-1.81,-3.61,1,1,1,Low,Low,Low
1,33,0,0,0,0,32,Single,1,11.0,-1.79,-3.21,1,1,1,Low,Low,Low
1,46,0,0,0,5,35,Divorced,2,47.0,-0.46,-1.66,10,5,6,High,Medium,Medium
1,21,0,0,0,2,19,Single,1,12.0,-0.61,-1.96,1,4,5,Low,Low,Medium
0,44,0,0,0,3,38,Married,1,12.0,-1.6,-3.36,1,2,1,Low,Low,Low
1,46,0,0,0,0,43,Married,1,17.0,-1.38,-2.99,2,2,1,Low,Low,Low
0,28,0,0,0,1,26,Single,1,13.0,-1.35,-2.66,1,2,2,Low,Low,Low
0,28,0,0,0,0,27,Single,1,20.0,-1.5,-2.82,4,2,2,Low,Low,Low
0,55,0,0,0,1,53,Married,1,16.0,-2.67,-4.23,2,1,1,Low,Low,Low
1,28,1,0,0,5,19,Single,1,20.0,-0.34,-1.9,3,5,5,Low,Medium,Medium
1,66,0,0,0,5,46,Separated,1,16.0,-1.24,-3.72,2,2,1,Low,Low,Low
1,30,0,0,0,0,29,Single,1,13.0,-1.54,-2.99,1,1,1,Low,Low,Low
1,20,0,0,0,0,18,Single,2,14.0,-0.91,-1.69,1,3,6,Low,Low,Medium
1,27,0,0,0,2,26,Single,1,14.0,-0.89,-2.48,1,3,3,Low,Low,Low
0,24,0,0,0,0,23,Single,1,16.0,-0.97,-2.2,2,4,4,Low,Low,Low
1,25,0,0,0,3,19,Single,1,13.0,-0.77,-2.11,1,3,4,Low,Low,Low
1,53,0,0,0,0,52,Single,1,18.0,-2.1,-3.82,3,1,1,Low,Low,Low
1,35,0,0,0,1,35,Single,1,13.0,-1.77,-3.26,1,1,1,Low,Low,Low
1,20,0,0,0,0,20,Single,4,17.0,1.04,-0.13,2,10,10,Low,High,High
0,52,0,0,0,0,51,Single,1,12.0,-2.59,-4.14,1,1,1,Low,Low,Low
1,34,0,0,0,1,33,Single,1,18.0,-1.22,-3.03,3,2,1,Low,Low,Low
1,42,0,0,0,5,19,Single,3,22.0,0.15,-2.48,5,8,3,Medium,High,Low
1,30,0,0,0,8,19,Single,4,36.0,0.59,-0.79,10,9,9,High,High,High
1,31,0,0,0,8,20,Single,3,22.0,0.32,-2.7,5,9,2,Medium,High,Low
1,47,0,0,0,15,18,Single,2,21.0,-0.2,-2.47,4,6,3,Low,Medium,Low
0,39,0,0,0,1,35,Single,1,25.0,-0.66,-1.85,7,5,5,Medium,Medium,Medium
1,47,0,0,0,1,45,Married,1,19.0,-1.58,-3.78,3,1,1,Low,Low,Low
1,28,0,0,0,1,26,Single,1,23.0,-1.16,-2.47,5,2,3,Medium,Low,Low
0,41,0,0,0,7,18,Single,1,19.0,-0.92,-2.87,3,4,2,Low,Low,Low
1,26,0,0,0,0,24,Single,1,12.0,-1.09,-2.35,1,2,3,Low,Low,Low
1,25,0,0,0,2,23,Single,1,14.0,-0.49,-2.19,1,5,4,Low,Medium,Low
0,31,0,0,0,1,26,Single,2,16.0,-0.38,-2.24,2,6,3,Low,Medium,Low
1,24,0,0,0,0,24,Single,3,15.0,0.34,-2.18,1,9,4,Low,High,Low
1,35,0,0,0,5,24,Single,1,28.0,-1.18,-2.91,8,2,2,High,Low,Low
0,50,0,0,0,0,49,Single,1,11.0,-2.42,-3.97,1,1,1,Low,Low,Low
1,24,0,0,0,2,19,Single,1,14.0,-0.52,-2.15,1,4,4,Low,Low,Low
1,55,0,0,0,0,54,Married,1,15.0,-1.86,-2.99,1,1,1,Low,Low,Low
1,22,0,0,0,2,19,Single,4,16.0,0.4,-0.62,2,9,10,Low,High,High
0,29,0,0,0,2,22,Single,1,12.0,-1.48,-2.92,1,2,2,Low,Low,Low
1,25,0,0,0,7,18,Single,4,16.0,0.47,-0.94,2,9,9,Low,High,High
1,50,0,0,0,9,26,Married,1,20.0,-1.03,-2.97,3,2,1,Low,Low,Low
1,50,0,0,0,18,19,Divorced,2,30.0,-0.25,-2.38,8,6,3,High,Medium,Low
0,27,0,0,0,2,27,Single,1,14.0,-1.31,-2.23,1,2,4,Low,Low,Low
1,50,0,0,0,5,48,Separated,1,23.0,-2.48,-4.01,5,1,1,Medium,Low,Low
0,20,0,0,0,0,19,Single,2,12.0,-0.5,-1.53,1,6,6,Low,Medium,Medium
1,56,0,0,0,5,52,Single,2,28.0,-0.01,-2.24,8,7,3,High,Medium,Low
1,19,0,0,0,0,18,Single,4,13.0,0.11,-1.0,1,8,8,Low,High,High
1,25,0,0,0,5,18,Single,3,18.0,0.25,-1.48,3,8,7,Low,High,Medium
0,48,0,0,0,1,20,Single,1,13.0,-2.01,-3.62,1,1,1,Low,Low,Low
1,21,0,0,0,1,18,Single,4,20.0,0.59,-0.27,3,9,10,Low,High,High
1,31,0,0,0,2,29,Significant Other,1,21.0,-1.45,-2.83,4,1,2,Low,Low,Low
1,35,0,0,0,0,33,Divorced,1,23.0,-1.09,-2.67,5,2,2,Medium,Low,Low
1,25,0,0,0,6,20,Single,3,19.0,0.01,-1.2,3,7,8,Low,Medium,High
1,29,0,0,0,0,29,Single,4,23.0,1.53,-0.2,5,10,10,Medium,High,High
1,34,0,0,0,2,23,Single,1,26.0,-0.84,-2.9,7,3,2,Medium,Low,Low
1,32,0,0,0,0,30,Single,2,22.0,-0.09,-2.02,5,7,4,Medium,Medium,Low
1,33,0,0,0,1,31,Married,1,15.0,-1.19,-2.21,1,2,4,Low,Low,Low
0,31,0,0,0,1,30,Unknown,1,20.0,-1.3,-3.09,4,3,1,Low,Low,Low
0,49,0,0,0,1,47,Married,1,11.0,-2.06,-3.77,1,1,1,Low,Low,Low
1,29,0,0,0,6,22,Single,2,14.0,-0.31,-1.99,1,6,4,Low,Medium,Low
1,25,0,0,0,2,23,Single,3,20.0,0.25,-1.54,3,8,6,Low,High,Medium
1,26,0,0,0,13,18,Single,3,16.0,0.21,-1.81,2,8,5,Low,High,Medium
1,71,0,0,0,0,71,Single,2,17.0,-0.04,-2.41,2,7,3,Low,Medium,Low
0,44,0,0,0,0,42,Divorced,1,14.0,-2.35,-3.83,1,1,1,Low,Low,Low
1,51,0,0,0,2,45,Married,1,18.0,-1.04,-2.84,3,2,2,Low,Low,Low
1,58,0,0,0,1,32,Single,1,23.0,-0.38,-2.78,5,5,2,Medium,Medium,Low
1,31,0,0,0,11,25,Significant Other,2,20.0,-0.01,-1.45,3,7,7,Low,Medium,Medium
0,26,0,0,1,2,25,Single,1,14.0,-1.17,-2.14,1,3,4,Low,Low,Low
1,28,0,0,0,3,26,Single,1,14.0,-1.11,-2.5,1,2,3,Low,Low,Low
0,47,0,0,0,1,44,Single,1,19.0,-2.37,-3.9,3,1,1,Low,Low,Low
1,40,0,0,0,7,32,Single,1,23.0,-1.15,-2.94,5,2,2,Medium,Low,Low
1,55,0,0,0,0,55,Single,1,22.0,-0.52,-2.57,5,4,2,Medium,Low,Low
1,19,0,0,0,1,18,Single,2,11.0,-0.82,-1.53,1,3,6,Low,Low,Medium
1,20,0,0,0,1,19,Single,2,12.0,-0.66,-1.54,1,4,6,Low,Low,Medium
1,25,0,0,0,0,24,Single,2,15.0,-0.14,-1.96,1,6,5,Low,Medium,Medium
0,27,0,1,0,10,20,Single,4,17.0,0.16,-1.07,2,9,8,Low,High,High
1,24,0,0,2,0,22,Single,4,28.0,0.6,-0.96,8,9,9,High,High,High
